,text,Sentiment
6147,'@Contrepoints @h_enayat Le régime utilise #coronavirus pr éliminer les prisonniers politiques en #Iran . #ONU &amp;… https://t.co/L1knzsP9y1',0
6148,'اجبر ياربِ القلـوب بصحة وعافية وحياة هنيئة بطاعتـك يارب العالمين ..اللهـمَّ طالَ البلاء وأنتَ رَبُه .. اللهـمَّ يا… https://t.co/Ze5dCTEsZV',0
6149,'عقبال ماتجرب لبس السنتيان وتجرب الحمل الولادة والحيض وتجرب كل الاشياء اللي خصت للنساء دون الرجال ..',0
6150,'🔴 إنتاج أول دفعة من لقاح كورونا الأمريكي في هذا الموعد https://t.co/OGPDsMJ1eH',0
6151,'@jungleocelote @weahamokache @syriafaeha @X00996 ماهتميت له اساسا حظر عشان كورونا  وفاضي قلت بطقطق عليه دامه يتكلم… https://t.co/dypscwnB9J',0
6152,'#Télétravail #Gardeenfant #EcoleALaMaison #VieSociale #ViePrivee vs #ViePro. Dans notre agence de #merchandising… https://t.co/Ed6dLCQS5M',0
6153,"'#BurkinaFaso La crise du coronavirus met en évidence la dépendance du pays aux importations… sauf pour ceux qui, co… https://t.co/Ca26M2TcvW'",0
6154,'#منصة_معزبكم  الي تم اصدار التصاريح منها ليتقي هذا الكم الهائل في عزومة ومن عدة أماكن.  هي الي جابت البلد بحوض النع… https://t.co/UYUnJP2drs',0
6155,'#Coronavirus : pourquoi l’#Afrique s’en sort mieux que le reste du monde ? https://t.co/6T24iLxesT via @ConnectedDoctor #hcsmeufr',0
6156,'قال مركز إدارة أزمة فيروس كورونا في روسيا اليوم إن عدد حالات الإصابة الجديدة بفيروس كورونا في روسيا ارتفع بواقع 106… https://t.co/V0HXwJLym2',0
6157,'Nouvelle essentielle:les lapins nains sont sensibles au coronavirus humain...',0
6158,'مصر تنفذ 22 تجربة إكلينيكية لعلاج كورونا #مصر #كورونا #تجارب https://t.co/cym49ayeS5 https://t.co/xDX8AYEGVl',0
6159,'France : en totale déconfiture ! #confinement #coronavirus #deconfiture https://t.co/cEaA3U9VrO',0
6160,'صورة معبرة  إغلاق المدارس لم يمنعهما من مواصلة دراستهما وتلقي الدروس عبر المذياع ، والصمود في وجه التحديات والظروف… https://t.co/1f5nBOrMgm',0
6161,'غوتيريش يدين “طوفان مشاعر الحقد والكراهية” التي أطلقها فيروس كورونا – اخبار السودان https://t.co/qSLggLuhWk',0
6162,"'Coronavirus: La chanteuse Madonna affirme avoir été testée positive au Covid-19 après avoir été malade ""il y a sept… https://t.co/0iCQuKdatc'",0
6163,'Men are trash TBFH',-1
6164,'🥁روحاني يستمر في قرع الطبل الفارغ تساعد البلدان شعبها وسط أزمة #كورونا بتخصيص أموال هائلة #الولايات_المتحدة : 2/2 ت… https://t.co/w5dMSHYUny',0
6165,'قالت وزارة الصحة السعودية برئاسة الدكتور توفيق الربيعة : تم تسجيل اليوم الأربعاء 1793 اصابة جديدة بفايروس كورونا لي… https://t.co/d06vjRR7Wo',0
6166,'#رئيس_الوزراء يُصدر قراراً بشأن استمرار إجراءات مواجهة #كورونا حتى آخر #رمضان  https://t.co/G7dfUTY3cK',0
6167,"'#Coronavirus : cauchemar en cuisine pour les restaurateurs, #trésorerie #CHR #restaurant  https://t.co/4pLEyTT1J3'",0
6168,"'Cerise sur le gâteau, votre Ferrari occupe un parking couvert où Hidalgo et Brossat auraient pu loger quelques migr… https://t.co/HHOHUZrZwg'",0
6169,"'Non non, je pense que la profession a très bien compris'",0
6170,'#Coronavirus #Covid19 #OutreMer #Martinique #Déconfinement : L’après 11 mai - Prévention : adaptations locales - Pr… https://t.co/OezAYH8QIy',0
6171,'على كذا الموضوع ده لانهائي',-1
6172,'@jawaher26h هل كورونا رحمة أم عذاب؟',0
6173,'موقع أنصار الله .. بالفيديو.. هذا ما يحدث في شوارع العاصمة صنعاء بعد الاعلان عن أول إصابة بفيروس كورونا المستجد… https://t.co/eA72TzXLC1',0
6174,'Les cérémonies du #8Mai en format restreint pour cause de coronavirus : c’est la première fois que la traditionnell… https://t.co/Agdwxrdsyw',0
6175,'De Gaulle c’était «je vous ai compris »#Macron lui c’est «je vous ai pris pour des cons » #8Mai2020 #8Mai1945 #8Mai… https://t.co/gVWS2eTj93',0
6176,'ابن عمتو شاكك انه عنده كورونا بقاله 4ايام عازل نفسه المهم انه اتحسن امبارح وسهرنا كلنا مع بعض تعب النهاردة وراح المستشفى  ربنا يستر  😕🙏🙏',0
6177,"'À 11 heures, nous publierons la déclaration de l'Union africaine sur le lancement du Front africain de la jeunesse… https://t.co/4JsOnXWU1q'",0
6178,'Emmanuel Macron en froid avec Edouard Philippe ? La réponse cinglante du Premier ministre (Vidéo) #coronavirus  https://t.co/0Bc42WAEvE',0
6179,"'L'obsession même du ""patient 0"" est surtout une fixette bien pratique pour déclencher le traçage de tous les patien… https://t.co/SkRaavBSmc'",0
6180,'#إيطاليا: إنتاج أول لقاح يوقف انتشار «كورونا» في الخلايا #عكاظ #ان_تكون_اولا #كورونا #corona  https://t.co/msjzrtew4R',0
6181,"'Mayotte : «Tous les deux ou trois jours, il y a un doublement du nombre de cas» de Coronavirus https://t.co/LcysvJiG5w'",0
6182,'لليوم السادس.. #روسيا تسجل أكثر من عشرة آلاف إصابة بكورونا   #الغد #كورونا #فيروس_كورونا   https://t.co/qLL8YqrUiD',0
6183,'تسجيل 154 إصابة جديدة بفايروس كورونا المستجد، ليصبح مجمل عدد الإصابات في السلطنة 3112 إصابة، بينما وصل عدد حالات ال… https://t.co/sYYrqPIaBY',0
6184,'عالم روسي: فيروس كورونا المستجد يبقى على الشعر 3 أيام - https://t.co/3R0kZkTmLy https://t.co/LBzW3r2QSL',0
6185,"'Coronavirus : agacés, Macron et Philippe démentent toute tension dans la gestion de la crise https://t.co/6eWvNtoWD6 via @Le_Figaro'",0
6186,'فيديو القطة ده بيأكدلي قد ايه كورونا حاجة قليلة ع البشر. انا مقدرتش اكمل الفيديو حقيقي وحسبي الله بجد',0
6187,'#الإمارات ترسل خمس طائرات تحمل 120 طنا من الإمدادات الطبية والغذائية إلى مدينة #عدن اليمنية، لدعمها في مواجهة فيروس… https://t.co/6Y1h1rlqx8',0
6188,'@MattHancock @Jeremy_Hunt @10DowningStreet @Conservatives @BorisJohnson   COMMENT!!!!',0
6189,"'""الزلابية"".. كورونا يحرم الجزائريين ""ملكة"" حلويات رمضان  https://t.co/g4SVFlvQ6J https://t.co/07Il56iYmt'",0
6190,'«شجرة عائلة» كورونا.. مفتاح معرفة موعد ظهور الڤيروس في العالم .  #كوفيد١٩ #كورونا_الجديد #كورونا #كوفيد_19… https://t.co/dqbemzejIH',0
6191,'LGA: UK's public leisure centres facing 'crisis point' @LGAcomms #Leisure #SwimmingPool #Pool #Swimming #Fitness… https://t.co/6yw8WK7cnT',0
6192,'أفغانستان.. إصابة وزير الصحة بفيروس #كورونا https://t.co/QsAFb0f4Hk',0
6193,'عاجل | مركز العمليات الروسي لمكافحة كورونا يعلن وقوع ما يقرب من 100 وفاة جديدة بفيروس كورونا خلال آخر 24 ساعة   قنا… https://t.co/fvcLLIZds7',0
6194,'صحيفة الشبيبة/ #عاجل #الشبيبة| 154 حالة إصابة جديدة بمرض فيروس #كورونا #كوفيد19 في #السلطنة  - عبر تطبيق نبض… https://t.co/RAwBH61Snx',0
6195,'الإقتصاد أهم من حياة البشر الإقتصاد يحميه الناس الأقوياء البشر ليسوا من إهتمامات الناس الأقوياء كورونا',0
6196,"'@CoopUnivitis @Pat2816 @France2tv Lui : -C'est pas possible, on traite en bio? Mais pourquoi vous ne pouvez pas sim… https://t.co/OLjR3knpRt'",0
6197,"'دراسة تهدم ""نظرية المترين"" وتحذر من عدوى ""الجزيئات الصغيرة"" #كورونا #خليك_بالبيت #كوفيد_19 #coronavirus #Covid_19… https://t.co/Kz05q20OMX'",0
6198,'Inquiétude en Italie: trois clubs de Seria A enregistrent de nouveaux cas de coronavirus https://t.co/JC3wQEUyjm',0
6199,'استفزاز أمريكي للصين  اقترح أعضاء في الكونغرس الأمريكي إطلاق اسم الطبيب الطيني الذي توفي بمدينة ووهان واضطهدته السل… https://t.co/jXSc1b6LEv',0
6200,'celui qui a fait ça doit se dénoncer ou pas 😂😂😂 https://t.co/EKMoPWeYeV',0
6201,'A un moment ce serait bien que @SibethNdiaye dégonflé le melon vide qui lui sert de tête et arrête d'insulter les f… https://t.co/RytAcyBFhe',0
6202,'كورونا في المكسيك.. 1982 إصابة جديدة و257 حالة وفاة https://t.co/nldzMzQSHo',0
6203,'⭕️عاجل⭕️ رئيس الوفد الوطني محمد عبدالسلام: أجرينا لقاء مع سفير الاتحاد الأوروبي لدى اليمن ونائبه لمناقشة الوضع الإن… https://t.co/090o79TZVo',0
6204,"'Ma mère a peine je me lève elle parle de coronavirus, masque blabla je lui fais la réflexion et elle se vexe. Bon mdr.....'",-1
6205,'#الأحساء_لا_تتثاءب #الهفوف #كورونا #خلك_بالبيت #الأحساء_الخلاقة #حساوي_الهوى #الأحساء_عبقرية_المكان… https://t.co/R33qrXKZ0Y',0
6206,'1209 إصابات جديدة بفيروس كورونا في ألمانيا و147 وفاة https://t.co/sYQiS3u22m',0
6207,'عمان تسجل 154 حالة إصابة جديدة بفيروس كورونا  https://t.co/qMHatBJyl9 https://t.co/BPeowiNTVo',0
6208,'Coronavirus : pourquoi certains pays s’en sortent-ils mieux que d’autres ? https://t.co/PqbHqe8DZa',0
6209,"'Commerce : malgré les tensions dues au coronavirus, les affaires reprennent entre Washington et Pékin https://t.co/SCcKf6XdyV'",0
6210,"'✅ Ronan, bravo pour votre engagement mais nous avons gagné quoi ? En tant que Maire élu, vous devez demander l’auto… https://t.co/gPEfZAB8rO'",0
6211,'Il y a 2 mois tout était prêt disiez-vous pour accueillir TOUS les élèves le 11 Mai et maintenant pour à peine une… https://t.co/0CPgbjtC3R',0
6212,'غوتيريش: كورونا تسبب بطوفان من الحقد وكراهية الأجانب https://t.co/fCcfNQMWcD',0
6213,"'EN DIRECT - Coronavirus : dernier week-end de confinement, la France divisée en deux https://t.co/DvwvP2Og83'",0
6214,'تحدث كريستيان إيركسين عن حلمه الإيطالي الذي تحول الى كابوس حيث لم تتسنى له الفرصة لشراء منزل هناك قبل وقوع كارثة كو… https://t.co/lkiTJ6p30j',-1
6215,"'#BOUGEZCHEZVOUS…🤸‍♀️💪⏱ #19 ... avec Lucie, notre maître-nageur sauveteur ➡️ #19 https://t.co/mwRwXasC61 — Profitez… https://t.co/UTZgfX1ZeB'",0
6216,'تعلن #وزارة_الصحة عن تسجيل (154) حالة إصابة جديدة بمرض فيروس كورونا #كوفيد١٩ منها (42) حالة لعمانيين، و (112) حالة… https://t.co/vY6rSpotpA',0
6217,'Non mais c’est quoi cette phrase?',0
6218,'#ايران_برس: وزير الصحة الإيراني: مستعدون لمواجهة #كورونا في أصعب الظروف https://t.co/3S65syX4nEمجتمع-i139194',0
6219,'الامم المتحده غير جاده بوقف العدوان على اليمن بل غطاء وتتستر على المجازر والحصار على شعب اليمن والحل الوحيد برئي وا… https://t.co/hyrgHgzEmd',0
6220,'L’entreprise #AquilaInox de #Renazé enchaîne les fabrications pour le secteur médical #coronavirus #économie… https://t.co/quvd9F3rR3',0
6221,'@us_ain Le Ghana aussi https://t.co/Narqqxu9Q0',0
6222,'Rogue tourists',-1
6223,'⭕ تسجيل (154) حالة إصابة جديدة بمرض فيروس #كورونا (كوفيد ١٩)، منها (42) حالة لعمانيين، و(112) حالة لغير عمانيين وبذ… https://t.co/4va2NOMssF',0
6224,'La nature déconfinée : leurre sur la ville https://t.co/bkkZrOvEJp via @Lesjoursfr',0
6225,"'PSA ouvre la voie et ce n’est que le début, bon nombre d’entreprises vont adopter le télétravail pour leurs fonctio… https://t.co/dqrYUSxR7r'",0
6226,'طفرة جديدة تطرأ على كورونا  https://t.co/L6Yh90V3jt',0
6227,'بالصور.. آخر ’قمر عملاق‘ في عام كورونا  https://t.co/vkd1xQe0xb',0
6228,'ليه ميبقاش ف مواصله خاصه للممرضين 😪',0
6229,"'Le service Désinfox coronavirus a été « mal compris », avance Sibeth Ndiaye  https://t.co/qeFKKXr6JS'",0
6230,'#عمان_لايف | ارتفاع حالات الشفاء فالسلطنة الى ١٠٢٥  #يوم_الجمعة  . تعلن وزارة الصحة عن تسجيل (٤٥) حالة شفاء جديدة ب… https://t.co/co3kXLeaOv',0
6231,'Coronavirus: le championnat chinois va reprendre sans une partie de ses stars étrangères https://t.co/JtYlDDTre0',0
6232,'هالمرة نبي حظر كلي حقيقي .. نبي حظر كلي على الجميع  نبي حظر كلي على سواق الطلبات .. نبي حظر كلي على تصاريح الخروج .… https://t.co/bd5RHJKtmr',0
6233,"'Le sous secrétaire d'état en charge du Proche Orient, David Schenker, a indiqué que les Etats-Unis n'ont fourni auc… https://t.co/QxeB0zp9pJ'",0
6234,'يتقربون لتونس حتى تسمح لهم باستخدام اراضيها لجلب الارهابيين والاسلحه الى ليبيا بعد ما تم طردهم سابقاً 😁 ...',0
6235,"'Alors que dans mon quartier le livreur Deliveroo arrive en dérapage, te lance son sac frigorifique et te dit ""Hé ch… https://t.co/22ePIV1pFT'",0
6236,"'Marion Cotillard, Vanessa Paradis et 50 célébrités avec Nicolas Hulot pour construire ""le monde d'après""… https://t.co/suoKRddI3H'",0
6237,'سلطنة #عمان: 154 إصابة جديدة بفيروس #كورونا ليرتفع الإجمالي إلى 3112',0
6238,'#روسيا تسجل 10 الآف و699 إصابة جديدة بـ #كورونا و98 وفاة خلال 24 ساعة  https://t.co/H0XNDfl6db',0
6239,'@Moi_kuw  @KUWAIT_MOH  #كورونا_الكويت @AnasALsaleh  @Drbaselalsabah  هذا المشهد بالمنقف العزيزيه الجمعه ٨ / ٥ / ٢٠٢… https://t.co/rySl00jAB3',0
6240,'إلغاء معرض طوكيو للألعاب TGS 2020 بسبب فيروس كورونا https://t.co/5fNvNwqn7G',0
6241,'فيسبوك يسمح لموظفيه بالعمل من المنزل حتى نهاية عام 2020 بسبب كورونا https://t.co/0kqkrZhC0A',0
6242,"'Tout ça c'est de la faute de @wargonm, il ne m'a pas communiqué de N° de téléphone pour la livraison.'",0
6243,"'France : Pour mauvaise gestion du Coronavirus, 61 plaintes déposées contre des ministres https://t.co/Qp1HX6L8AA'",0
6244,'أسعار النفط ترتفع مع آمال بانتعاش الطلب بفضل تخفيف قيود كورونا  https://t.co/oAXV3Ib8ej #التجارة #استثمار #السعودية #الاقتصاد #ارامكو #النفط',0
6245,"'Donc nous en produit 3 millions de tonnes de riz par an !! Gt pas au courant, quel fierté 👏🏿👏🏿👏🏿'",1
6246,'خدمة توصيل كورونا لحد باب بيتكم🙃  من يريد⁉ https://t.co/FnYjJBbTWd',0
6247,"'Mensonges, maladresses a gogo: mais quand @SibethNdiaye t'elle se taire ?  Le service « Désinfox coronavirus » a ét… https://t.co/2pIapJlw9L'",0
6248,'Coronavirus: une artiste joue de la harpe pour apporter un peu de poésie aux balcons de Paris (vidéo) https://t.co/0xsSi1FSJA',0
6249,'Sortie de crise du coronavirus: le plan choc de l’IFRAP https://t.co/k22tfZLeHx via @Le_Figaro',0
6250,"'Coronavirus à Perpignan - Saint-Jacques :  ""Si la vie reprend sans masques, le virus va revenir rapidement""… https://t.co/cbSW7Nb3O0'",0
6251,"'🛍️Vs ouvrez votre commerce ce 11 mai?  ℹ️Consultez le guide pr une reprise dans des conditions sûres, réalisé par… https://t.co/0uRNlGVCrG'",0
6252,"'Il aurait fallu classer les articles par code couleur, rouge ou vert, là on aurait mieux compris…  #DirectAN'",0
6253,"'#عاجل..  ""الصحة العالمية "": #كورونا قد يودي بحياة ما يتراوح بين 83 ألفاً و190 ألف شخص ويصيب ما بين 29 مليوناً و44 م… https://t.co/7b7V2ER6Y7'",0
6254,"'En Afrique, la crise du coronavirus profite aux groupes djihadistes. ( Source : Presse italienne  https://t.co/7vXtZFC7BM'",0
6255,'أغلبية المدارس ينتهي عامها الدراسي بنص حزيران لذلك فإن فتح المدارس اول من حزيران سيكون لمدة أسبوعين أو ثلاث كحد أقص… https://t.co/IEP7lW7Cxi',0
6256,'Coronavirus : Le stress du confinement a-t-il perturbé le cycle menstruel des femmes ? https://t.co/5iekGp8Cqg via… https://t.co/vkAcKISKPa',0
6257,'التعامل مع فكرة أن من الطبيعي أن تكون هناك وفيات في ظل جائحة #كورونا، وتبسيط هذا الأمر إلى أنه مجرد رقم أو نسبة لاب… https://t.co/pKmEyOarIp',0
6258,'كل تراخ وكل إهمال وكل تقصير يتسبب في زيادة أعداد الوفيات بسبب جائحة #كورونا هو في عنق المسؤولين عنه، المباشر منهم و… https://t.co/5gEWv7X0Vk',0
6259,'Les pays qui n’ont pas confiné «ont le même résultat en moyenne» que les autres  #covid_19 #coronavirus… https://t.co/RIdGQrPNib',0
6260,'شو هالفايروس اللي عامل مثل سائق المفرق وقالب على ابن بطوطة داخل جسم الانسان!',-1
6261,'Le ministère de la Vérité doit au plus vite modifier ce communiqué de l’Academie Nationale de Médecine.… https://t.co/yB9EwtqTbg',0
6262,'Le coronavirus va-t-il défaire Donald Trump?  Les Démocrates mettent en cause la gestion erratique de la maladie et… https://t.co/R8SCwpLiNL',0
6263,'عـاجـل:   وزارة الصحة العمانية: 154 إصابة جديدة بفيروس كورونا ليرتفع الإجمالي إلى 3112  /',0
6264,'Voilà. Et on demande aux bibliothèques de participer à ça ?',0
6265,'Coronavirus: la durée de validité des chèques-repas prolongée de six mois https://t.co/8a4piCgYdu',0
6266,"'Un peu excessive la dame !  Maltraiter de jeunes enfants avec quelques mesures d'hygiène, il y a plus cruel, non?'",0
6267,'الأمم المتحدة تطلق خطة استجابة إنسانية تهدف لجمع 6،7 مليار دولار لوقف انتشار فيروس #كورونا.… https://t.co/jcydLRZHA0',0
6268,"'Coronavirus : cette année, le printemps du livre grenoblois se fera en ligne https://t.co/8KwcDx3hjo https://t.co/Kmx0acgdc3'",0
6269,"'Coronavirus : l’Allemagne, redevenue bon élève ? Pas si simple https://t.co/bwFdF9uRCI'",0
6270,'#Coronavirus : le nombre de victimes dans le monde reste difficile à établir https://t.co/lCF1yjpqDH',0
6271,'فتح الأندية والتحذير من شراء الملابس.. الحكومة ترد على 7 شائعات بشأن كورونا https://t.co/jUgSWvg6bL',0
6272,'دائرة صحة محافظة #النجف: لا إصابات جديدة بفيروس #كورونا لليوم الثالث على التوالي وتماثل مصابين اثنين للشفاء. https://t.co/4Gcj1Ea4Xk',0
6273,'أسعار النفط ترتفع مع آمال بانتعاش الطلب بفضل تخفيف قيود كورونا https://t.co/mAFeA6jTFF',0
6274,'Coronavirus : pourquoi l'Italie inquiète l'Union européenne.... Une manoeuvre d'intimidation contre un pays qui rem… https://t.co/vyXPG7ww7D',0
6275,'Face au #coronavirus le #Rwanda fait preuve d'efficacité au risque d'une dérive autoritaire  https://t.co/beIqZIiYGz',0
6276,'خروج 10 متعافين من كورونا فى «حجْر أبو قير» https://t.co/EBfmzl5doW',0
6277,'الحمدلله الشوارع متروسه اوادم اتمنى من فايروس كورونا الالتزام بالحجر الصحي 😂',0
6278,'Moments rares: cinq romancier.ère.s parlent d'écriture par temps de coronavirus et de confinement. Avec Laura Alcob… https://t.co/GuL8wLejUx',0
6279,'[DIRECT] L'attestation employeur instituée à partir de lundi dans les transports en commun d'Ile-de-France sera con… https://t.co/GQhWfBv931',0
6280,'كوريا الجنوبية تسجل 12 إصابة جديدة بفيروس كورونا https://t.co/XaoZ8NwR5Z.',0
6281,'روسيا: مصابي فيروس كورونا يتخطون 187 ألف حالة https://t.co/bJXGF4IKZT https://t.co/okS5DaoLEd',0
6282,'«نقطة حبر في مياه نظيفة».. هكذا يعود القلق من انتشار #كورونا لكوريا الجنوبية https://t.co/0PabqBZ2Uf',0
6283,'- ليست صلة رحم محمودة تلك التي تصنع انتكاسة لإنجاز وطن ! وليس براً بأب وأم احترقا شوقاً لولد غائب أن يفعل الولد شيئ… https://t.co/cYShXcYeuO',0
6284,'Quand le Maroc s'invite dans les débats politiques sur le coronavirus en France https://t.co/Z9wbGP22gw',0
6285,'@AjaxEnFrance Le directeur général du club reconnait que le Coronavirus va avoir un impact sur le marché des transf… https://t.co/NPp3dCdfo3',0
6286,'تعلن #وزارة_الصحة عن تسجيل (154) مائة وأربع وخمسين حالة إصابة جديدة بمرض فيروس كورونا #كوفيد١٩ منها اثنتان وأربعون… https://t.co/EKwEXmBy7A',0
6287,'@malmatarq8 👍 500 رقم بسيط مقابل تعدادهم ليست غريبة على دولة إحترام النظام لديهم متأصل ومطبق على الجميع.. اما قطاعن… https://t.co/LKGD9Jixm2',0
6288,"'Pas besoin d'Internet pour se radicaliser, donc🙃'",0
6289,'تصميمي ❤🥇',0
6290,'J’ai vu passer bcp de papiers de presse rassurés -prudemment certes- de voir « l’Afrique résister au #Covid_19 »...… https://t.co/TnHHp86ZHf',0
6291,'وزارة الصحة: تسجيل 154 إصابة جديدة بفيروس #كورونا #كوفيد19، ليصبح العدد الكلي للحالات المسجلة في #السلطنة 3112، وشف… https://t.co/Qn7H9nsjCc',0
6292,'Les maires bretons récupèrent leurs plages https://t.co/mlop1i0pQV via @LeTelegramme',0
6293,'Ces gens qui accusent toujours les autres mais ne sont coupables ni comptables de rien.',0
6294,'أسعار #النفط ترتفع مع آمال بانتعاش الطلب بفضل تخفيف قيود #كورونا https://t.co/T7uVETFmWT',0
6295,'#GGRMC #Deconfinement #coronavirus les plus impactés c'est la population pas nos politiques qui nous gouvernent si… https://t.co/txu8MADLbH',0
6296,'#عاجل |  أعلنت #وزارة_الصحة عن تسجيل (154) حالة إصابة جديدة بفيروس #كورونا منها (42) حالة لعمانيين، (112) حالة لغير… https://t.co/KAnHPHyevA',0
6297,"'🌍 ""Coronavirus : changer de modèle économique ? Pas si vite..."" (tribune de @PatrickArtus, via @CercleLesEchos) 👉… https://t.co/XLEgE7OlAM'",0
6298,'Boris Johnson compare la lutte contre le coronavirus à la Deuxième guerre mondiale https://t.co/ULWXtIeq4e via @rtbfinfo',0
6299,'Le #Havre - #coronavirus  ▶️La reprise d’activité de l’usine Renault de Sandouville suspendue par le tribunal du Ha… https://t.co/VES8o3fA8a',0
6300,'@Omsara_75 😂😂😂😂يعني كورونا وحظر وملاكم يطالبج فلوس😫',0
6301,'«الصحة العالمية» تنفي المشاركة في إعداد تقرير تحليلي للإصابات بفيروس كورونا في مصر  #صدى_البلد #قناة_صدى_البلد https://t.co/Z9cDCb7XVD',0
6302,"'Mayotte : «Tous les deux ou trois jours, il y a un doublement du nombre de cas» de Coronavirus https://t.co/etRv5q8WLn'",0
6303,'عاجل : الطباع: 323 مليار دولار خسائر الاقتصاد العربي جراء جائحة كورونا https://t.co/78mPnUY6FY',0
6304,'كورونا شفافية  مؤكد ان لدى ادارة الازمة علم بان العمل المستور وعدم تمكين المواطن من المعلومة قد ولى زمانه  تسرب معل… https://t.co/huLiFVJstX',0
6305,'Coronavirus : le Covid-19 est-il une maladie sexuellement transmissible ? https://t.co/pXZdhTYGE1',0
6306,'مجلس الوزراء يرد على شائعات فيروس كورونا بـ 7 حقائق  #صدى_البلد #قناة_صدى_البلد https://t.co/JgFrmbefSu',0
6307,"'Christine Mahy : ""Le gouvernement fédéral devrait octroyer une allocation Covid"" pour soutenir les plus précarisés… https://t.co/xLvAbY7aTR'",0
6308,'تركي مصاب بـ #كورونا كان على سفينة تجارية في ميناء عدن جابوه ورموه عند باب مستشفى #الجمهورية بـ #عدن https://t.co/YlEQrFaUn6',0
6309,"'La vérité de l'#Angola: elle reste une économie toujours attachée au pétrole, et qu'elle mise sur un rebond des pri… https://t.co/iGygCy1UlC'",0
6310,'الطباع: 323 مليار دولار خسائر الاقتصاد العربي جراء جائحة كورونا @assabeeldotnet https://t.co/72h5uzxRja',0
6311,'Coronavirus: pas d'efficacité probante de l'hydroxychloroquine https://t.co/euu3gdv71a @Le_Figaro',0
6312,"'""The French are seldom satisfied with anything that their leaders do"" Les français, ce sont les étrangers qui en pa… https://t.co/wNzyFsRg1R'",0
6313,'رحم الله والدك رحمة واسعه  ...',0
6314,'#Seanergy2021 Rdv en juin2021 encore plus motivés &amp; préparés avec des visites techniques au cœur de la réalité indu… https://t.co/gZp7S3xyJi',0
6315,"'Coronavirus : plus de 75.000 morts aux États-Unis, le pays bloqué sur un ""plateau"" [Direct] https://t.co/l8NFoag7Bi via @LeTelegramme'",0
6316,"'[ A lire dans @OuestFrance49 ]   #Coronavirus. Au #CHUAngers, la nuit s’étire au service « réa »  Un reportage de ⁦… https://t.co/JM5lLfki4h'",0
6317,"'Oral du bac de français : Jean-Michel Blanquer ""prendra la décision définitive d'ici à la fin du mois de mai""… https://t.co/7UXhe4RQx8'",0
6318,"'#Coronavirus : le grand essai clinique Discovery, un fiasco européen ?   https://t.co/bNj66x0BPh.'",0
6319,"'Coronavirus: La chanteuse Madonna affirme avoir été testée positive au Covid-19 après avoir été malade ""il y a sept… https://t.co/onsCNTkGgE'",0
6320,"'Les pharmaciens étaient autorisés à vendre des masques depuis fin mars et ne le savaient pas. 🤦🏽‍♂️ Avec ce gouv, c… https://t.co/quAfTGyUlh'",0
6321,'Coronavirus: le championnat chinois va reprendre sans une partie de ses stars étrangères https://t.co/LfdjuwyC88 https://t.co/owzlBE4VcM',0
6322,'Mercato - Barcelone : La stratégie du Barça pour contrer la crise du Coronavirus ! https://t.co/7jQEHh4h7c https://t.co/TUvDhvQfs2',0
6323,'آخر قمر عملاق في عام كورونا  https://t.co/wpk325jxuM',0
6324,'Dr Hotez : problème unique de sécurité d'un vaccin contre le coronavirus https://t.co/6Q0g3wxoKj via @YouTube',0
6325,"'Et d'autres maladies. Pour ceci, un maître mot : vaccination de masse. Nous pouvons et devons le faire.  Cc… https://t.co/l8XQEg3swg'",0
6326,"'[DIRECT] «Il y aura une tolérance dans les premiers jours, l'objectif n'est pas la verbalisation mais de donner pri… https://t.co/lkazaIDqRw'",0
6327,'هذا ما فعله #كورونا  الأزواج vs الزوجات',0
6328,"'Le président de l'#uefa se félicite de la reprise de la #Bundesliga qui va ""redonner des émotions et de la joie au… https://t.co/goAbNVwJcx'",0
6329,"'#coronavirus Intéressante analyse de la peur : « A la suite de penseurs comme Georges Bataille et Hans Jonas, Barth… https://t.co/SAh1PMrkv6'",0
6330,'بسم الله الرحمن الرحيم فتوى رقم ١٤ الجمعة 15 رمضان 1441هـ الموافق ل 08/05/2020م الحكم الشرعي في دفن الأموات بسبب كو… https://t.co/WhruFQ9u31',0
6331,"'Mais qu'est-ce qu'on est mal comprenant, bordel !  Faudrait vraiment nous reformater la cervelle. 🧠 🧠 🧠 🧠 🧠'",0
6332,'@w2jG8HvuumFuLHq @s07__i بإذن الله ماشي فراق يمكن الجفا عشان كورونا والتباعد الاجتماعي ابدعت يابو شما',0
6333,'سويوا حظر تجول هذي ما حالة  الأوادم قامت تطلع تحسب المرض يتناقص وهو العكسسس هذولا م يجيبهم الكلام خلاص',0
6334,'فى “#اربد و #المفرق” لـ 30 حالة بما فيهم سائق فى فايروس #كورونا للاسف حتى الآن',0
6335,'😷🇫🇷🚬 Les ventes de #cigarettes ont explosé en #France à la frontière du #Luxembourg. #Confinement #coronavirus. Sui… https://t.co/iZMZy6GDHi',0
6336,'@MarcAntoTempi @InseeFr Suivi décalé compte tenu de temps de remontée de l’information qui n’est que partiellement… https://t.co/1FLb7vhfMa',0
6337,'@Al_NahdahFC @SaudiMOH @qetafwater .  ..  أ - 9 ملايين فحص  #كورونا   #المسؤولية_المجتمعيه_بنادي_النهضة  @SaudiMOH… https://t.co/0TE0zmmv3C',0
6338,'@FakeInda Informa't bé! 🙄😉https://t.co/7TVHlVJ3AP',0
